id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,municipio,data_segnalazione
SS-ROM-0782,Largo Aldo Zucchi,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0783,Largo Alessandrina Ravizza,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0784,Largo Alessandro Caravillani,Municipio Roma I,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0785,Largo Alessandro Toja,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0786,Largo Alessandro Vessella,Municipio Roma III,blu,2,zona pedonale / living street,no,1,no,0,III,2026-06-27
SS-ROM-0787,Largo Alfonso Favino,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-0788,Largo Alfredo Oriani,Municipio Roma IX,blu,2,zona pedonale / living street,no,1,no,0,IX,2026-06-27
SS-ROM-0789,Largo Alvaro Amici,Municipio Roma IX,blu,2,zona pedonale / living street,no,1,no,0,IX,2026-06-27
SS-ROM-0790,Largo Amalia Camboni,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-0791,Largo Ambrogio Brambilla,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-0792,Largo Amerigo Petrucci,Municipio Roma II,rosso,4,strada secondaria trafficata (5 corsie),no,5,no,0,II,2026-06-27
SS-ROM-0793,Largo Amilcare Ponchielli,Municipio Roma II,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,II,2026-06-27
SS-ROM-0794,Largo Amleto Cataldi,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0795,Largo Ammiraglio Marzolo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-0796,Largo Andrea Barbazza,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-0797,Largo Andrea Berardi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-0798,Largo Angelicum,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0799,Largo Angelo Fochetti,Municipio Roma IX,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0800,Largo Anna Magnani,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0801,Largo Anna Politkovskaja,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0802,Largo Annunciata Cocchetti,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-0803,Largo Antonio Beltramelli,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0804,Largo Antonio Ruberti,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0805,Largo Antonio Sarti,Municipio Roma I,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0806,Largo Apollinaire,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0807,Largo Appio Chieregatti,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-0808,Largo Appio Claudio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-0809,Largo Aqua Felix,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0810,Largo Arbe,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-0811,Largo Archiloco,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-0812,Largo Arenula,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0813,Largo Aristotele,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-0814,Largo Arrigo Settimo,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0815,Largo Assen Peikov,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,II,2026-06-27
SS-ROM-0816,Largo Augusto Corelli,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-0817,Largo Bacone,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-0818,Largo Bangladesh,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0819,Largo Bartolomeo Perestrello,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-0820,Largo Bastia,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-0821,Largo Battipaglia,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-0822,Largo Beata Teresa Verzeri,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIII,2026-06-27
SS-ROM-0823,Largo Beato Placido Riccardi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0824,Largo Belgrado,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0825,Largo Benedetto Bompiani,Municipio Roma IX,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0826,Largo Benedetto Marcello,Municipio Roma II,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,II,2026-06-27
SS-ROM-0827,Largo Benito Jacovitti,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-0828,Largo Bernardino Cirillo,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIII,2026-06-27
SS-ROM-0829,Largo Bernardino da Feltre,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0830,Largo Biante,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-0831,Largo Bientina,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-0832,Largo Boiano,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0833,Largo Bonifacio Asioli,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0834,Largo Bradano,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-0835,Largo Brancaccio,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0836,Largo Brindisi,Municipio Roma II,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0837,Largo Bruno Baldinotti,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0838,Largo Camerano,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-0839,Largo Camesena,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-0840,Largo Camilla Cederna,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0841,Largo Cardinal Domenico Ferrata,Municipio Roma I,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0842,Largo Carla Capponi,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0843,Largo Carlo Azeglio Ciampi,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0844,Largo Carlo Cossio,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-0845,Largo Carlo Goldoni,Municipio Roma II,blu,2,zona pedonale / living street,no,2,no,0,II,2026-06-27
SS-ROM-0846,Largo Carlo Grigioni,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XII,2026-06-27
SS-ROM-0847,Largo Carlo Lazzerini,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0848,Largo Carlo Maria Viola,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-0849,Largo Carlo Randaccio,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0850,Largo Carlo Sacconi,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XIII,2026-06-27
SS-ROM-0851,Largo Carlo Salinari,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0852,Largo Carlotta Clerici,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0853,Largo Castel Bolognese,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-0854,Largo Castel del Piano,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0855,Largo Castelseprio,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-0856,Largo Cavalieri di Colombo,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0857,Largo Cervinia,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-0858,Largo Cesare Bertolla,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-0859,Largo Cesare Reduzzi,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-0860,Largo Cesare Vico Lodovici,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-0861,Largo Cesare Vigna,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-0862,Largo Cesidio da Fossa,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-0863,Largo Chigi,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0864,Largo Christian Doppler,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-0865,Largo Cirò,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-0866,Largo Città dei Ragazzi,Municipio Roma XII,blu,2,zona pedonale / living street,no,1,no,0,XII,2026-06-27
SS-ROM-0867,Largo Claudio Fermi,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XII,2026-06-27
SS-ROM-0868,Largo Clinio Misserville,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VIII,2026-06-27
SS-ROM-0869,Largo Cloe Elmo,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-0870,Largo Cocullo,Municipio Roma V,blu,2,zona pedonale / living street,no,1,no,0,V,2026-06-27
SS-ROM-0871,Largo Codogno,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-0872,Largo Cola d'Amatrice,Municipio Roma III,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,III,2026-06-27
SS-ROM-0873,Largo Collodi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0874,Largo Corinto,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0875,Largo Corradino d'Ascanio,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0876,Largo Corrado Ricci,Municipio Roma II,rosso,4,strada secondaria trafficata (4 corsie),no,4,no,0,II,2026-06-27
SS-ROM-0877,Largo Damiano Chiesa,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0878,Largo Dino Battaglia,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-0879,Largo Domenico De Dominicis,Municipio Roma V,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0880,Largo Domenico Jacobini,Municipio Roma I,giallo,3,strada urbana senza ciclabile,no,2,si,0,I,2026-06-27
SS-ROM-0881,Largo Domenico Trentacoste,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-0882,Largo Domenico delle Greche,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-0883,Largo Domus De Maria,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-0884,Largo Don Antonio Penazzi,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-0885,Largo Don Gino Ceschelli,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0886,Largo Don Giovanni Ceschetti,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0887,Largo Don Giuseppe Morosini,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-0888,Largo Don Luigi Guanella,Municipio Roma I,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-0889,Largo Donne della Costituente,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0890,Largo Eccidio di Malga Bala,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-0891,Largo Ecuador,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0892,Largo Edmondo Bernacca,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-0893,Largo Edoardo Giuseppe Flanagan,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIII,2026-06-27
SS-ROM-0894,Largo Edoardo Stucchi,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-0895,Largo Eduardo Talamo,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0896,Largo Elio Toaff,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0897,Largo Elvezia,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0898,Largo Emilio Quadrelli,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-0899,Largo Enea Bortolotti,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0900,Largo Enrico Berlinguer,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0901,Largo Enrico Enriquez,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-0902,Largo Enrico Riziero Galvaligi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0903,Largo Enrico Thovez,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-0904,Largo Enzo Fioritto,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-0905,Largo Erasmo Pistolesi,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-0906,Largo Erio Nicolò,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-0907,Largo Esopo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-0908,Largo Ettore De Ruggiero,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0909,Largo Ettore Marchiafava,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-0910,Largo Eugenio Reffo,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VIII,2026-06-27
SS-ROM-0911,Largo Ezio Vanoni,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-0912,Largo Falvaterra,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-0913,Largo Fausta Labia,Municipio Roma III,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,III,2026-06-27
SS-ROM-0914,Largo Febo,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,si,0,II,2026-06-27
SS-ROM-0915,Largo Federico Borromeo,Municipio Roma XIII,blu,2,zona pedonale / living street,no,1,no,0,XIII,2026-06-27
SS-ROM-0916,Largo Federico Caffè,Municipio Roma IX,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,IX,2026-06-27
SS-ROM-0917,Largo Federico Delpino,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-0918,Largo Federico Fellini,Municipio Roma II,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0919,Largo Ferdinando Gregorovius,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0920,Largo Ferraris Quarto,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-0921,Largo Ferruccio Mengaroni,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-0922,Largo Flavio Domiziano,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0923,Largo Foppolo,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-0924,Largo Forano,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-0925,Largo Francesco Anzani,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-0926,Largo Francesco Ardissone,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0927,Largo Francesco Florido,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0928,Largo Francesco Trombadori,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0929,Largo Fratelli Greco,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,IX,2026-06-27
SS-ROM-0930,Largo Fratelli Lumière,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-0931,Largo Gabriele Sandri,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0932,Largo Gaetana Agnesi,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-0933,Largo Gaetano De Sanctis,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-0934,Largo Gaetano La Loggia,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XII,2026-06-27
SS-ROM-0935,Largo Galeazzo Alessi,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-0936,Largo Geltrude Comensoli,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-0937,Largo Generale Gonzaga del Vodice,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-0938,Largo Gennaro Boltri,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-0939,Largo Giacomo Bresadola,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-0940,Largo Giacomo Guidi,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-0941,Largo Giampiero Arci,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-0942,Largo Giannina Milli,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-0943,Largo Gibilmanna,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-0944,Largo Gioacchino Ersoch,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0945,Largo Giorgiana Masi,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-0946,Largo Giorgio Ambrosoli,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-0947,Largo Giorgio Maccagno,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-0948,Largo Giorgio Manganelli,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-0949,Largo Giorgio Prosperi,Municipio Roma XIV,blu,2,zona pedonale / living street,no,1,no,0,XIV,2026-06-27
SS-ROM-0950,Largo Giovanni Ansaldo,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-0951,Largo Giovanni Battista Marzi,Municipio Roma IX,rosso,4,strada secondaria trafficata (4 corsie),no,4,no,0,IX,2026-06-27
SS-ROM-0952,Largo Giovanni Berchet,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-0953,Largo Giovanni Chiarini,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-0954,Largo Giovanni Montemartini,Municipio Roma II,rosso,4,strada secondaria trafficata (3 corsie),no,3,si,0,II,2026-06-27
SS-ROM-0955,Largo Giovanni Pittaluga,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-0956,Largo Giovanni Roncagli,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
